# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-2.0223004e-11	-0.17135048	-2.5544847e-11	0	-0.27	0
0	5.4814986e-11	-0.17134987	-2.1287373e-11	0	-0.26499993	0
0	5.641154e-11	-0.17134926	-8.514949e-12	0	-0.2600001	0
0	2.3416111e-11	-0.17134862	4.2574746e-12	0	-0.25500008	0
0	5.162188e-11	-0.17134799	4.2574746e-12	0	-0.25	0
0	-8.14242e-11	-0.17134733	1.2772424e-11	0	-0.24499992	0
0	-4.4703484e-11	-0.17134668	4.2574746e-11	0	-0.23999989	0
0	3.4059797e-11	-0.17134602	0	0	-0.23500003	0
0	8.248857e-11	-0.17134534	-1.2772424e-11	0	-0.22999999	0
0	2.4480478e-11	-0.17134465	1.7029898e-11	0	-0.22499995	0
0	-2.0223004e-11	-0.17134394	2.5544847e-11	0	-0.21999997	0
0	1.43689765e-11	-0.17134327	5.1089695e-11	0	-0.21500002	0
0	5.7475906e-11	-0.17134252	-8.514949e-12	0	-0.21000002	0
0	2.5544847e-11	-0.17134179	-3.4059797e-11	0	-0.20499995	0
0	8.248857e-11	-0.17134108	1.7029898e-11	0	-0.19999996	0
0	-2.2351742e-11	-0.17134032	4.2574746e-12	0	-0.195	0
0	-9.15357e-11	-0.17133954	0	0	-0.19000004	0
0	-2.927014e-11	-0.17133878	-1.7029898e-11	0	-0.18499996	0
0	7.5570175e-11	-0.17133798	2.5544847e-11	0	-0.18000002	0
0	-2.2883926e-11	-0.17133716	1.7029898e-11	0	-0.17500001	0
0	-1.17080555e-11	-0.17133635	-3.4059797e-11	0	-0.17000003	0
0	-1.2772424e-11	-0.17133553	-1.7029898e-11	0	-0.16499998	0
0	-5.321843e-13	-0.17133468	-4.2574746e-11	0	-0.16	0
0	-5.3218432e-12	-0.1713338	-4.2574746e-11	0	-0.155	0
0	7.078051e-11	-0.17133296	1.7029898e-11	0	-0.15000004	0
