# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-0.0868689	-2.788646e-09	-3.8317273e-11	-0.17000003	0	0
0	-0.102489494	-2.0393303e-09	-3.8317273e-11	-0.17500001	0	0
0	-0.1449607	-2.520425e-09	2.0595534e-10	-0.18000002	0	0
0	-0.15137653	-1.3602631e-09	-8.83426e-11	-0.18499996	0	0
0	-0.15529104	-3.704003e-10	2.4586916e-10	-0.19000004	0	0
0	-0.17115828	-2.2883926e-11	8.727823e-11	-0.195	0	0
0	-0.17116041	1.4901161e-10	-7.13127e-11	-0.19999996	0	0
0	-0.17116253	3.8317273e-11	-3.193106e-12	-0.20499995	0	0
0	-0.17116457	-1.2240239e-11	-5.960465e-11	-0.21000002	0	0
0	-0.17116661	-3.0334506e-11	1.0750124e-10	-0.21500002	0	0
0	-0.17116857	-6.43943e-11	-1.937151e-10	-0.21999997	0	0
0	-0.17117052	-2.2883926e-11	1.1282308e-10	-0.22499995	0	0
0	-0.17117244	3.193106e-11	6.332994e-11	-0.22999999	0	0
0	-0.1711743	1.0750124e-10	3.2463243e-10	-0.23500003	0	0
0	-0.17117615	-8.0892015e-11	-3.8317273e-11	-0.23999989	0	0
0	-0.17117797	5.5879353e-11	6.811959e-11	-0.24499992	0	0
0	-0.17117974	5.907246e-11	-3.0334507e-10	-0.25	0	0
0	-0.17118149	-9.579318e-12	-1.5220472e-10	-0.25500008	0	0
0	-0.1711832	-3.4059797e-11	-5.534717e-11	-0.2600001	0	0
0	-0.17118488	1.8626451e-11	5.162188e-11	-0.26499993	0	0
0	-0.17118655	2.0489097e-10	-6.173338e-11	-0.27	0	0
0	-0.17118819	1.8626452e-10	-1.0484031e-10	-0.27500007	0	0
0	-0.17118981	1.1601618e-10	-9.047134e-11	-0.2800001	0	0
0	-0.17119141	1.255955e-10	1.0962997e-10	-0.28499997	0	0
0	-0.17119297	6.9183964e-12	-6.4660395e-11	-0.29	0	0
0	-0.17119451	-3.193106e-12	-1.4901161e-10	-0.29500005	0	0
0	-0.17119603	2.6396343e-10	2.341611e-10	-0.30000007	0	0
0	-0.1711975	2.4480478e-11	2.2351742e-11	-0.30499998	0	0
0	-0.17119898	7.1844884e-11	5.3218432e-12	-0.31	0	0
0	-0.17120042	6.0136826e-11	3.1824623e-10	-0.315	0	0
0	-0.17120185	7.397362e-11	9.579318e-12	-0.32	0	0
0	-0.17120324	7.9295466e-11	-1.3623919e-10	-0.32499993	0	0
0	-0.17120463	-4.151038e-11	-1.0324376e-10	-0.32999995	0	0
0	-0.171206	-5.960465e-11	-1.5752656e-10	-0.335	0	0
0	-0.17120734	-5.4814986e-11	-4.8960957e-11	-0.34000006	0	0
0	-0.1712087	4.151038e-11	-1.798783e-10	-0.34499997	0	0
0	-0.17120999	-4.2574746e-12	1.5220472e-10	-0.35000002	0	0
0	-0.1712087	-2.3948295e-11	1.3836793e-10	-0.34499994	0	0
0	-0.17120738	1.4901162e-11	-6.6523044e-11	-0.34000006	0	0
0	-0.171206	-2.2883926e-11	-1.3623919e-10	-0.335	0	0
0	-0.17120464	2.5012664e-11	-1.3171562e-10	-0.32999995	0	0
0	-0.17120324	-1.0643686e-12	5.1089695e-11	-0.32499993	0	0
0	-0.17120185	1.2453114e-10	7.024833e-11	-0.32	0	0
0	-0.17120042	6.758741e-11	1.5114035e-10	-0.315	0	0
0	-0.17119898	3.8849455e-11	1.6604151e-10	-0.31	0	0
0	-0.1711975	1.17080555e-11	5.0025328e-11	-0.30499998	0	0
0	-0.17119603	1.2187021e-10	4.0446008e-11	-0.30000007	0	0
0	-0.17119451	3.7252905e-12	-2.341611e-10	-0.29500005	0	0
0	-0.17119297	6.9183964e-12	6.226557e-11	-0.29	0	0
0	-0.17119141	6.865178e-11	1.0962997e-10	-0.28499997	0	0
0	-0.17118981	1.3730356e-10	-3.8317273e-11	-0.2800001	0	0
0	-0.17118818	2.2883927e-10	-1.1388745e-10	-0.27500007	0	0
0	-0.17118655	1.969082e-10	-5.0025328e-11	-0.27	0	0
0	-0.17118491	-6.173338e-11	-1.937151e-10	-0.26499993	0	0
0	-0.17118321	-9.15357e-11	-1.9052199e-10	-0.2600001	0	0
0	-0.17118149	-9.047134e-11	-9.3664444e-11	-0.25500008	0	0
0	-0.17117973	-7.2909255e-11	-2.0329441e-10	-0.25	0	0
0	-0.17117797	7.397362e-11	-2.3416111e-11	-0.24499992	0	0
0	-0.17117617	2.2351742e-11	1.085656e-10	-0.23999989	0	0
0	-0.1711743	6.226557e-11	1.937151e-10	-0.23500003	0	0
0	-0.17117244	-6.332994e-11	1.6710588e-10	-0.22999999	0	0
0	-0.1711705	1.969082e-11	1.4049666e-10	-0.22499995	0	0
0	-0.17116858	-7.237707e-11	-6.1999475e-11	-0.21999997	0	0
0	-0.17116661	4.4703484e-11	1.5646219e-10	-0.21500002	0	0
0	-0.17116457	-3.193106e-12	9.260007e-11	-0.21000002	0	0
0	-0.17116253	-1.1388745e-10	4.8428775e-11	-0.20499995	0	0
0	-0.1711604	7.13127e-11	1.8094267e-11	-0.19999996	0	0
0	-0.17115828	4.8960957e-11	1.0643686e-12	-0.195	0	0
0	-0.17115611	1.4156103e-10	1.5752656e-10	-0.19000004	0	0
0	-0.17115387	-1.1708055e-10	-3.6507844e-10	-0.18499996	0	0
0	-0.1711516	1.1708055e-10	-3.166497e-11	-0.18000002	0	0
0	-0.17114927	1.085656e-10	2.384186e-10	-0.17500001	0	0
0	-0.1711469	3.299543e-11	6.386212e-11	-0.17000003	0	0
0	-0.1711445	5.854028e-11	7.610236e-11	-0.16499998	0	0
0	-0.171142	-5.3218432e-12	-4.5342105e-10	-0.16	0	0
0	-0.17113948	1.6497714e-10	1.9903694e-10	-0.155	0	0
0	-0.17113689	-1.2346676e-10	7.503799e-11	-0.15000004	0	0
0	-0.17113425	4.2574746e-12	-1.596553e-10	-0.145	0	0
0	-0.17113152	-4.2574746e-11	2.341611e-10	-0.14000005	0	0
0	-0.17112875	1.4581851e-10	2.7992897e-10	-0.135	0	0
0	-0.1711259	1.2772424e-11	-2.647617e-10	-0.13000005	0	0
0	-0.17112298	5.1089695e-11	8.514949e-12	-0.125	0	0
0	-0.17111999	1.1708055e-10	-6.705522e-11	-0.119999945	0	0
0	-0.17111693	-1.2665988e-10	-5.7475906e-11	-0.114999995	0	0
0	-0.17111377	2.5864158e-10	3.7252902e-11	-0.109999985	0	0
0	-0.17111054	1.8094267e-11	8.727823e-11	-0.10500001	0	0
0	-0.17110722	1.9158636e-11	-1.06436866e-10	-0.09999998	0	0
0	-0.17110379	-7.6634546e-11	2.277749e-10	-0.09500002	0	0
0	-0.17110027	2.575772e-10	1.2985298e-10	-0.09000001	0	0
0	-0.17109664	5.641154e-11	3.8317273e-11	-0.085000016	0	0
0	-0.17109291	9.7921914e-11	2.3628985e-10	-0.08	0	0
0	-0.17108908	1.2772424e-11	3.6188536e-10	-0.07500002	0	0
0	-0.1710851	-1.7136335e-10	4.4703484e-11	-0.07000002	0	0
0	-0.17108099	4.4703484e-11	7.024833e-11	-0.06500003	0	0
