# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	8.781751e-11	0.9978125	5.4041546e-11	0	0.309	0
0	4.3551127e-10	0.9978209	-2.8610229e-11	0	0.31000003	0
0	3.4252803e-10	0.9978294	7.7088676e-11	0	0.311	0
0	1.5020371e-10	0.9978377	2.2411346e-10	0	0.31200004	0
0	6.3180926e-11	0.99784607	1.446406e-10	0	0.31299996	0
0	2.2649765e-10	0.99785435	2.861023e-10	0	0.314	0
0	-1.1092425e-09	0.9978626	-9.695689e-11	0	0.31499997	0
0	2.3166338e-10	0.99787074	1.1841456e-10	0	0.316	0
0	-5.841255e-10	0.99787897	1.7642975e-10	0	0.317	0
0	4.83195e-10	0.99788696	1.5417735e-10	0	0.318	0
0	-8.447965e-10	0.997895	-1.5258789e-10	0	0.31900004	0
0	-1.9987424e-10	0.9979031	3.7511189e-10	0	0.32	0
0	-2.2013982e-09	0.99791104	9.536743e-11	0	0.321	0
0	-6.8028766e-10	0.99791896	-1.9550324e-10	0	0.32199997	0
0	-2.1616618e-10	0.9979269	-4.7683715e-12	0	0.32299998	0
0	2.1219254e-10	0.9979348	-4.6253204e-10	0	0.324	0
0	-2.447764e-09	0.9979425	5.3246817e-11	0	0.325	0
0	1.7682711e-10	0.9979502	7.947286e-11	0	0.32600003	0
0	3.0040742e-10	0.99795794	2.8610229e-11	0	0.327	0
0	-4.5379003e-10	0.99796563	7.947286e-12	0	0.32800004	0
0	1.5735627e-10	0.99797314	-1.6609827e-10	0	0.329	0
0	5.5631003e-11	0.99798083	-1.14440915e-10	0	0.33	0
0	1.09771886e-10	0.99798834	-1.6053518e-10	0	0.33099997	0
0	-7.3194506e-10	0.99799585	-1.7325083e-10	0	0.332	0
0	-7.947286e-10	0.9980033	-2.1060308e-10	0	0.333	0
0	2.1457672e-10	0.9980105	-1.7404557e-10	0	0.334	0
0	-7.6770784e-10	0.9980179	3.3378602e-11	0	0.33500004	0
0	-1.0474522e-09	0.9980254	5.4041546e-11	0	0.336	0
0	1.3033549e-10	0.9980325	-7.152557e-12	0	0.337	0
0	1.168251e-10	0.9980398	1.0331472e-10	0	0.338	0
0	-6.5286954e-10	0.9980469	-1.6848246e-10	0	0.339	0
0	-1.0728836e-09	0.99805415	3.0199687e-10	0	0.33999997	0
